mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__num_leaves,param_classifier__n_estimators,param_classifier__min_child_samples,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
22.728945779800416,5.878480122405863,0.9041551113128662,0.5550636975356915,0.8,0.1,0.0,31,500,10,5,0.2,0.7,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0, 'classifier__num_leaves': 31, 'classifier__n_estimators': 500, 'classifier__min_child_samples': 10, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.7}",0.0324773413897281,0.03474320241691843,0.03600201409869084,0.038016112789526685,0.03272910372608258,0.03479355488418932,0.0020724184921708634,1,0.12367824773413898,0.12481117824773413,0.11782477341389729,0.12518882175226587,0.12210473313192347,0.12272155085599194,0.0026731303990156557
69.02747435569763,7.333585426482673,0.9379727840423584,0.2350413253508288,0.9,1.0,0.5,127,500,10,11,0.1,0.7,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.5, 'classifier__num_leaves': 127, 'classifier__n_estimators': 500, 'classifier__min_child_samples': 10, 'classifier__max_depth': 11, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.7}",0.033736153071500505,0.030966767371601207,0.030211480362537766,0.030966767371601207,0.03147029204431017,0.03147029204431017,0.0012021486793870417,2,0.2836102719033233,0.28619083585095667,0.2877643504531722,0.2868202416918429,0.28537260825780464,0.2859516616314199,0.0014081821658786101
30.65320725440979,2.264269215955528,0.48382959365844724,0.05632252714804462,0.6,1.0,1.0,63,500,5,11,0.1,1.0,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 1.0, 'classifier__num_leaves': 63, 'classifier__n_estimators': 500, 'classifier__min_child_samples': 5, 'classifier__max_depth': 11, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.030966767371601207,0.026938569989929505,0.028952668680765358,0.03323262839879154,0.026686807653575024,0.02935548841893253,0.0024800826497532232,3,0.13846928499496475,0.1351963746223565,0.13123111782477342,0.13840634441087613,0.13783987915407855,0.13622860020140987,0.002771273274149948
42.38737592697144,6.639103416282383,0.745805025100708,0.14315525571699575,0.9,0.1,0.1,63,500,5,-1,0.1,0.6,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.1, 'classifier__num_leaves': 63, 'classifier__n_estimators': 500, 'classifier__min_child_samples': 5, 'classifier__max_depth': -1, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.6}",0.029959718026183284,0.026435045317220542,0.027945619335347432,0.03499496475327291,0.026183282980866064,0.029103726082578045,0.0032382548219161192,4,0.1683031218529708,0.16824018126888218,0.16081319234642497,0.1745342396777442,0.17428247734138974,0.16923464249748238,0.005026805613458502
10.752738618850708,0.9521903557269817,0.42185401916503906,0.040550006087713586,0.8,0.5,0.0,31,200,20,7,0.2,0.6,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 0, 'classifier__num_leaves': 31, 'classifier__n_estimators': 200, 'classifier__min_child_samples': 20, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.6}",0.026686807653575024,0.027190332326283987,0.030715005035246726,0.031973816717019134,0.026938569989929505,0.02870090634441087,0.002200581408198606,5,0.06369587109768379,0.0634441087613293,0.06319234642497483,0.06168177240684793,0.06401057401812689,0.06320493454179255,0.0008083884369588297
16.903107261657716,2.6579411995382407,0.4555057525634766,0.025562018765996484,0.8,1.0,0.5,15,500,10,9,0.2,0.6,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.5, 'classifier__num_leaves': 15, 'classifier__n_estimators': 500, 'classifier__min_child_samples': 10, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.6}",0.025931520644511583,0.026183282980866064,0.02920443101711984,0.032225579053373615,0.02744209466263847,0.028197381671701917,0.002323863194202281,6,0.06854229607250756,0.0662134944612286,0.06545820745216516,0.06539526686807653,0.06520644511581067,0.0661631419939577,0.0012381230418868914
8.266641855239868,1.4764193471565326,0.3718083381652832,0.027264963968587484,0.6,0.0,0.1,15,300,10,3,0.2,1.0,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.1, 'classifier__num_leaves': 15, 'classifier__n_estimators': 300, 'classifier__min_child_samples': 10, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.023413897280966767,0.02366565961732125,0.023413897280966767,0.02920443101711984,0.022658610271903322,0.024471299093655592,0.0023905493394701352,7,0.03423967774420947,0.0334214501510574,0.030085599194360525,0.02964501510574018,0.03291792547834844,0.0320619335347432,0.0018477537496563547
13.899383211135865,1.4112831504389693,0.5358458995819092,0.0945526175198533,0.9,1.0,0.5,31,300,20,5,0.1,0.6,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.5, 'classifier__num_leaves': 31, 'classifier__n_estimators': 300, 'classifier__min_child_samples': 20, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.6}",0.02391742195367573,0.022910372608257804,0.02391742195367573,0.026435045317220542,0.023413897280966767,0.024118831822759316,0.0012168223538363112,8,0.04047079556898288,0.03877139979859013,0.03537260825780463,0.03663141993957704,0.03864551863041289,0.037978348439073516,0.0017827191306244185
26.324354696273804,1.1525503111836763,0.6410967350006104,0.1010315750755794,0.6,0.5,1.0,31,500,10,9,0.05,0.9,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 1.0, 'classifier__num_leaves': 31, 'classifier__n_estimators': 500, 'classifier__min_child_samples': 10, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 0.9}",0.021148036253776436,0.02014098690835851,0.02039274924471299,0.020896273917421954,0.02039274924471299,0.020594159113796577,0.0003700135563116586,9,0.04047079556898288,0.0377643504531722,0.03449144008056395,0.03637965760322256,0.03707200402819738,0.0372356495468278,0.0019511987131531348
8.060586738586426,0.09579361287866042,0.31522140502929685,0.019016257310820427,0.9,1.0,0.1,15,100,5,5,0.2,0.6,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.1, 'classifier__num_leaves': 15, 'classifier__n_estimators': 100, 'classifier__min_child_samples': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.6}",0.019385699899295065,0.019637462235649546,0.02240684793554884,0.020896273917421954,0.02014098690835851,0.020493454179254782,0.0010869603799054833,10,0.030211480362537766,0.027316213494461228,0.026497985901309164,0.026497985901309164,0.026749748237663646,0.027454682779456195,0.0014104309411308467
23.8178053855896,4.856496690709061,0.8697268962860107,0.5558259138555285,0.6,0.0,0.1,63,200,5,11,0.05,0.6,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.1, 'classifier__num_leaves': 63, 'classifier__n_estimators': 200, 'classifier__min_child_samples': 5, 'classifier__max_depth': 11, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 0.6}",0.01661631419939577,0.019637462235649546,0.01661631419939577,0.019133937562940583,0.01661631419939577,0.01772406847935549,0.0013660281939829337,11,0.03304380664652568,0.03191087613293051,0.030463242698892244,0.030840886203423967,0.03254028197381672,0.03175981873111782,0.0009804195608570385
14.668393802642822,1.4214858124064202,0.45469040870666505,0.0978636832176948,0.6,1.0,0.1,31,200,30,7,0.05,1.0,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.1, 'classifier__num_leaves': 31, 'classifier__n_estimators': 200, 'classifier__min_child_samples': 30, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 1.0}",0.017119838872104734,0.01812688821752266,0.017623363544813697,0.017623363544813697,0.017119838872104734,0.017522658610271906,0.0003768033622128847,12,0.026057401812688823,0.02404330312185297,0.022595669687814703,0.021022155085599195,0.023980362537764352,0.023539778449144007,0.001674266859835925
12.33799901008606,1.6905802713325224,0.492188835144043,0.06667211981413267,0.9,1.0,1.0,15,300,5,9,0.05,0.8,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 1.0, 'classifier__num_leaves': 15, 'classifier__n_estimators': 300, 'classifier__min_child_samples': 5, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 0.8}",0.01636455186304129,0.017119838872104734,0.015105740181268883,0.01812688821752266,0.014853977844914401,0.016314199395770397,0.00122719613363081,13,0.022469788519637462,0.019574521651560928,0.01844159113796576,0.019259818731117824,0.01995216515609265,0.019939577039274924,0.0013595166163141994
10.998549365997315,0.9419269110105862,0.49495348930358884,0.1593864365971712,0.6,0.5,0.5,31,300,10,3,0.05,0.6,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 0.5, 'classifier__num_leaves': 31, 'classifier__n_estimators': 300, 'classifier__min_child_samples': 10, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 0.6}",0.013343403826787512,0.015357502517623363,0.015861027190332326,0.015105740181268883,0.01283987915407855,0.014501510574018125,0.0011872936679306742,14,0.01831570996978852,0.015294561933534742,0.015483383685800604,0.014979859013091642,0.016427492447129908,0.01610020140986908,0.0012083280811698346
11.699665594100953,1.0706316073597009,0.37478203773498536,0.02236334513497715,0.7,0.1,0.0,63,100,20,7,0.05,0.6,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0, 'classifier__num_leaves': 63, 'classifier__n_estimators': 100, 'classifier__min_child_samples': 20, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 0.6}",0.012336354481369587,0.015357502517623363,0.012084592145015106,0.012084592145015106,0.010574018126888218,0.012487411883182278,0.0015649819000926536,15,0.02014098690835851,0.019008056394763342,0.017371601208459216,0.016427492447129908,0.018945115810674724,0.018378650553877142,0.0013148407027209963
30.213209247589113,2.5960875041100597,1.6433646202087402,0.3983290548330357,0.6,0.1,0.0,31,500,10,9,0.01,0.8,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0, 'classifier__num_leaves': 31, 'classifier__n_estimators': 500, 'classifier__min_child_samples': 10, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.008056394763343404,0.013091641490433032,0.00906344410876133,0.00730110775427996,0.0075528700906344415,0.009013091641490435,0.0021267585178190206,16,0.01315458207452165,0.0108257804632427,0.010322255790533736,0.010007552870090634,0.011832829808660624,0.01122860020140987,0.0011444806780141694
41.483023977279665,4.578329072310271,0.7529448986053466,0.17787976962020122,0.6,1.0,0.5,127,200,30,-1,0.01,0.7,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.5, 'classifier__num_leaves': 127, 'classifier__n_estimators': 200, 'classifier__min_child_samples': 30, 'classifier__max_depth': -1, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.002014098690835851,0.0015105740181268882,0.0007552870090634441,0.0005035246727089627,0.0005035246727089627,0.001057401812688822,0.0006042296072507553,17,0.0013846928499496476,0.0008182275931520645,0.00182527693856999,0.0010699899295065459,0.002014098690835851,0.0014224572004028198,0.00044789644699539766
21.193534421920777,0.755121847347668,0.5806941509246826,0.07264693824564149,0.9,0.0,0.0,63,200,10,9,0.01,0.7,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0, 'classifier__num_leaves': 63, 'classifier__n_estimators': 200, 'classifier__min_child_samples': 10, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.0012588116817724068,0.0005035246727089627,0.0,0.0,0.0005035246727089627,0.0004531722054380665,0.0004614879853933374,18,0.0016993957703927492,0.0004405840886203424,0.0015105740181268882,0.0004405840886203424,0.0010699899295065459,0.0010322255790533737,0.0005244880829808575
10.458716869354248,1.6694806319686506,0.4956803321838379,0.08311152286911452,0.8,0.1,0.0,15,300,20,11,0.01,1.0,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0, 'classifier__num_leaves': 15, 'classifier__n_estimators': 300, 'classifier__min_child_samples': 20, 'classifier__max_depth': 11, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 1.0}",0.0005035246727089627,0.0005035246727089627,0.00025176233635448137,0.00025176233635448137,0.00025176233635448137,0.0003524672708962739,0.00012333785210388612,19,0.0006923464249748238,0.00037764350453172205,0.0006923464249748238,0.0003147029204431017,0.0005035246727089627,0.0005161127895266869,0.00015621442152556468
11.46603946685791,1.1773477174062008,0.42184295654296877,0.05852435766595905,1.0,1.0,0.1,127,50,10,7,0.01,0.8,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.1, 'classifier__num_leaves': 127, 'classifier__n_estimators': 50, 'classifier__min_child_samples': 10, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
